local_id	global_id	country	cnt_count	cnt_age_mean	cnt_age_l	cnt_age_r	cnt_sex	cnt_home	cnt_work	cnt_school	cnt_transport	cnt_leisure	cnt_otherplace	cnt_frequency	cnt_touch	cnt_duration
702	7680	BE	36	35	30	40	F	0	0	1	0	0	0	2	2	4
702	7680	BE	36	15	15	 	F	0	0	1	0	0	0	2	1	5
702	7680	BE	36	17	17	 	M	0	0	1	0	0	0	2	1	5
702	7680	BE	36	15	15	 	M	0	0	1	0	0	0	2	1	5
702	7680	BE	36	15	15	 	M	0	0	1	0	0	0	2	1	2
702	7680	BE	36	16	16	 	M	0	0	1	0	0	0	2	1	5
702	7680	BE	36	14	14	 	F	0	0	1	0	0	0	2	1	5
702	7680	BE	36	16	16	 	M	0	0	1	0	0	0	2	1	5
702	7680	BE	36	35	30	40	M	0	0	1	0	0	0	2	2	3
702	7680	BE	36	15	15	 	M	0	0	1	0	0	0	2	1	5
702	7680	BE	36	15	15	 	M	0	0	1	0	0	0	2	1	5
702	7680	BE	36	15	15	 	F	0	0	1	0	0	0	2	1	5
702	7680	BE	36	15	15	 	M	0	0	1	0	0	0	2	1	5
702	7680	BE	36	14	14	 	F	0	0	1	0	0	0	2	1	5
702	7680	BE	36	15	15	 	M	0	0	1	0	0	0	2	1	5
702	7680	BE	36	15	15	 	M	0	0	1	0	0	0	2	1	5
702	7680	BE	36	16	16	 	M	1	0	1	0	0	0	1	1	2
702	7680	BE	36	16	16	 	M	0	0	1	0	0	0	2	1	5
702	7680	BE	36	48	48	 	F	1	0	0	0	0	0	1	1	2
702	7680	BE	36	55	50	60	F	0	0	1	0	0	0	2	2	3
702	7680	BE	36	50	50	 	F	1	0	0	0	0	0	1	1	3
702	7680	BE	36	15	15	 	F	0	0	1	0	0	0	2	1	5
702	7680	BE	36	16	16	 	M	0	0	1	0	0	0	2	1	5
702	7680	BE	36	50	50	 	M	1	0	0	0	0	0	1	1	2
703	7681	BE	15	40	40	 	M	0	0	0	0	0	1	2	1	5
703	7681	BE	15	12	12	 	F	0	0	0	0	0	1	1	1	5
703	7681	BE	15	57	57	 	M	1	0	0	0	0	0	1	1	5
703	7681	BE	15	82	82	 	F	0	0	0	0	0	1	2	1	4
703	7681	BE	15	60	60	 	F	0	0	0	0	0	1	2	1	2
703	7681	BE	15	47	47	 	M	0	0	0	0	0	1	2	1	4
703	7681	BE	15	12	12	 	F	1	0	0	0	0	0	1	1	5
703	7681	BE	15	60	60	 	M	0	0	0	0	0	1	2	1	2
703	7681	BE	15	45	45	 	F	1	0	0	0	0	0	2	1	4
703	7681	BE	15	17	17	 	M	0	0	0	0	0	1	1	1	5
703	7681	BE	15	40	40	 	F	0	0	0	0	0	1	1	1	5
703	7681	BE	15	52	52	 	M	1	0	0	0	0	0	2	1	4
703	7681	BE	15	13	13	 	M	0	0	0	0	0	1	1	1	5
703	7681	BE	15	16	16	 	M	1	0	0	0	0	0	1	1	5
703	7681	BE	15	84	84	 	F	0	0	0	0	0	1	2	1	4
704	7682	BE	7	13	13	 	M	1	0	0	0	0	0	1	1	5
704	7682	BE	7	39	39	 	M	1	0	0	0	0	0	1	1	4
704	7682	BE	7	43	43	 	M	0	0	0	0	0	1	3	1	3
